OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
5918,MYS,Malaysia,2020-03-02T00:00:00.000Z,5,29,0,0
5919,MYS,Malaysia,2020-03-03T00:00:00.000Z,7,36,0,0
5920,MYS,Malaysia,2020-03-04T00:00:00.000Z,0,36,0,0
5921,MYS,Malaysia,2020-03-05T00:00:00.000Z,19,55,0,0
5922,MYS,Malaysia,2020-03-06T00:00:00.000Z,28,83,0,0
5923,MYS,Malaysia,2020-03-07T00:00:00.000Z,10,93,0,0
5924,MYS,Malaysia,2020-03-08T00:00:00.000Z,0,93,0,0
5925,MYS,Malaysia,2020-03-09T00:00:00.000Z,24,117,0,0
5926,MYS,Malaysia,2020-03-10T00:00:00.000Z,0,117,0,0
5927,MYS,Malaysia,2020-03-11T00:00:00.000Z,12,129,0,0
5928,MYS,Malaysia,2020-03-12T00:00:00.000Z,0,129,0,0
5929,MYS,Malaysia,2020-03-13T00:00:00.000Z,0,129,0,0
5930,MYS,Malaysia,2020-03-14T00:00:00.000Z,68,197,0,0
5931,MYS,Malaysia,2020-03-15T00:00:00.000Z,41,238,0,0
5932,MYS,Malaysia,2020-03-16T00:00:00.000Z,315,553,0,0
5933,MYS,Malaysia,2020-03-17T00:00:00.000Z,0,553,0,0
5934,MYS,Malaysia,2020-03-18T00:00:00.000Z,120,673,2,2
5935,MYS,Malaysia,2020-03-19T00:00:00.000Z,227,900,0,2
5936,MYS,Malaysia,2020-03-20T00:00:00.000Z,130,1030,1,3
5937,MYS,Malaysia,2020-03-21T00:00:00.000Z,153,1183,0,3
5938,MYS,Malaysia,2020-03-22T00:00:00.000Z,0,1183,6,9
5939,MYS,Malaysia,2020-03-23T00:00:00.000Z,123,1306,2,11
5940,MYS,Malaysia,2020-03-24T00:00:00.000Z,212,1518,4,15
5941,MYS,Malaysia,2020-03-25T00:00:00.000Z,278,1796,1,16
5942,MYS,Malaysia,2020-03-26T00:00:00.000Z,0,1796,5,21
5943,MYS,Malaysia,2020-03-27T00:00:00.000Z,235,2031,2,23
5944,MYS,Malaysia,2020-03-28T00:00:00.000Z,130,2161,3,26
5945,MYS,Malaysia,2020-03-29T00:00:00.000Z,159,2320,1,27
5946,MYS,Malaysia,2020-03-30T00:00:00.000Z,150,2470,7,34
5947,MYS,Malaysia,2020-03-31T00:00:00.000Z,156,2626,3,37
5948,MYS,Malaysia,2020-04-01T00:00:00.000Z,140,2766,6,43
5949,MYS,Malaysia,2020-04-02T00:00:00.000Z,142,2908,2,45
5950,MYS,Malaysia,2020-04-03T00:00:00.000Z,208,3116,5,50
5951,MYS,Malaysia,2020-04-04T00:00:00.000Z,217,3333,3,53
5952,MYS,Malaysia,2020-04-05T00:00:00.000Z,150,3483,4,57
5953,MYS,Malaysia,2020-04-06T00:00:00.000Z,179,3662,4,61
5954,MYS,Malaysia,2020-04-07T00:00:00.000Z,131,3793,1,62
5955,MYS,Malaysia,2020-04-08T00:00:00.000Z,170,3963,1,63
5956,MYS,Malaysia,2020-04-09T00:00:00.000Z,156,4119,2,65
5957,MYS,Malaysia,2020-04-10T00:00:00.000Z,109,4228,2,67
5958,MYS,Malaysia,2020-04-11T00:00:00.000Z,118,4346,3,70
5959,MYS,Malaysia,2020-04-12T00:00:00.000Z,184,4530,3,73
5960,MYS,Malaysia,2020-04-13T00:00:00.000Z,153,4683,3,76
5961,MYS,Malaysia,2020-04-14T00:00:00.000Z,134,4817,1,77
5962,MYS,Malaysia,2020-04-15T00:00:00.000Z,170,4987,5,82
5963,MYS,Malaysia,2020-04-16T00:00:00.000Z,85,5072,1,83
5964,MYS,Malaysia,2020-04-17T00:00:00.000Z,110,5182,1,84
5965,MYS,Malaysia,2020-04-18T00:00:00.000Z,69,5251,2,86
5966,MYS,Malaysia,2020-04-19T00:00:00.000Z,54,5305,2,88
5967,MYS,Malaysia,2020-04-20T00:00:00.000Z,84,5389,1,89
5968,MYS,Malaysia,2020-04-21T00:00:00.000Z,35,5424,0,89
5969,MYS,Malaysia,2020-04-22T00:00:00.000Z,58,5482,3,92
5970,MYS,Malaysia,2020-04-23T00:00:00.000Z,50,5532,1,93
5971,MDV,Maldives,2020-03-07T00:00:00.000Z,2,2,0,0
5972,MDV,Maldives,2020-03-08T00:00:00.000Z,2,4,0,0
5973,MDV,Maldives,2020-03-09T00:00:00.000Z,0,4,0,0
5974,MDV,Maldives,2020-03-10T00:00:00.000Z,2,6,0,0
5975,MDV,Maldives,2020-03-11T00:00:00.000Z,2,8,0,0
5976,MDV,Maldives,2020-03-12T00:00:00.000Z,0,8,0,0
5977,MDV,Maldives,2020-03-13T00:00:00.000Z,0,8,0,0
5978,MDV,Maldives,2020-03-14T00:00:00.000Z,1,9,0,0
5979,MDV,Maldives,2020-03-15T00:00:00.000Z,4,13,0,0
5980,MDV,Maldives,2020-03-16T00:00:00.000Z,0,13,0,0
5981,MDV,Maldives,2020-03-17T00:00:00.000Z,0,13,0,0
5982,MDV,Maldives,2020-03-18T00:00:00.000Z,0,13,0,0
5983,MDV,Maldives,2020-03-19T00:00:00.000Z,0,13,0,0
5984,MDV,Maldives,2020-03-20T00:00:00.000Z,0,13,0,0
5985,MDV,Maldives,2020-03-21T00:00:00.000Z,0,13,0,0
5986,MDV,Maldives,2020-03-22T00:00:00.000Z,0,13,0,0
5987,MDV,Maldives,2020-03-23T00:00:00.000Z,0,13,0,0
5988,MDV,Maldives,2020-03-24T00:00:00.000Z,0,13,0,0
5989,MDV,Maldives,2020-03-25T00:00:00.000Z,0,13,0,0
5990,MDV,Maldives,2020-03-26T00:00:00.000Z,0,13,0,0
5991,MDV,Maldives,2020-03-27T00:00:00.000Z,0,13,0,0
5992,MDV,Maldives,2020-03-28T00:00:00.000Z,0,13,0,0
5993,MDV,Maldives,2020-03-29T00:00:00.000Z,3,16,0,0
5994,MDV,Maldives,2020-03-30T00:00:00.000Z,1,17,0,0
5995,MDV,Maldives,2020-03-31T00:00:00.000Z,0,17,0,0
5996,MDV,Maldives,2020-04-01T00:00:00.000Z,1,18,0,0
5997,MDV,Maldives,2020-04-02T00:00:00.000Z,1,19,0,0
5998,MDV,Maldives,2020-04-03T00:00:00.000Z,0,19,0,0
5999,MDV,Maldives,2020-04-04T00:00:00.000Z,0,19,0,0
6000,MDV,Maldives,2020-04-05T00:00:00.000Z,0,19,0,0
6001,MDV,Maldives,2020-04-06T00:00:00.000Z,0,19,0,0
6002,MDV,Maldives,2020-04-07T00:00:00.000Z,0,19,0,0
6003,MDV,Maldives,2020-04-08T00:00:00.000Z,0,19,0,0
6004,MDV,Maldives,2020-04-09T00:00:00.000Z,0,19,0,0
6005,MDV,Maldives,2020-04-10T00:00:00.000Z,0,19,0,0
6006,MDV,Maldives,2020-04-11T00:00:00.000Z,0,19,0,0
6007,MDV,Maldives,2020-04-12T00:00:00.000Z,1,20,0,0
6008,MDV,Maldives,2020-04-13T00:00:00.000Z,0,20,0,0
6009,MDV,Maldives,2020-04-14T00:00:00.000Z,0,20,0,0
6010,MDV,Maldives,2020-04-15T00:00:00.000Z,1,21,0,0
6011,MDV,Maldives,2020-04-16T00:00:00.000Z,2,23,0,0
6012,MDV,Maldives,2020-04-17T00:00:00.000Z,5,28,0,0
6013,MDV,Maldives,2020-04-18T00:00:00.000Z,6,34,0,0
6014,MDV,Maldives,2020-04-19T00:00:00.000Z,17,51,0,0
6015,MDV,Maldives,2020-04-20T00:00:00.000Z,9,60,0,0
6016,MDV,Maldives,2020-04-21T00:00:00.000Z,23,83,0,0
6017,MDV,Maldives,2020-04-22T00:00:00.000Z,3,86,0,0
6018,MDV,Maldives,2020-04-23T00:00:00.000Z,0,86,0,0
6019,MLI,Mali,2020-03-26T00:00:00.000Z,2,2,0,0
6020,MLI,Mali,2020-03-27T00:00:00.000Z,0,2,0,0
6021,MLI,Mali,2020-03-28T00:00:00.000Z,7,9,0,0
6022,MLI,Mali,2020-03-29T00:00:00.000Z,9,18,0,0
6023,MLI,Mali,2020-03-30T00:00:00.000Z,0,18,0,0
6024,MLI,Mali,2020-03-31T00:00:00.000Z,0,18,0,0
6025,MLI,Mali,2020-04-01T00:00:00.000Z,0,18,0,0
6026,MLI,Mali,2020-04-02T00:00:00.000Z,10,28,0,0
6027,MLI,Mali,2020-04-03T00:00:00.000Z,0,28,3,3
6028,MLI,Mali,2020-04-04T00:00:00.000Z,8,36,0,3
6029,MLI,Mali,2020-04-05T00:00:00.000Z,3,39,1,4
6030,MLI,Mali,2020-04-06T00:00:00.000Z,0,39,0,4
6031,MLI,Mali,2020-04-07T00:00:00.000Z,0,39,0,4
6032,MLI,Mali,2020-04-08T00:00:00.000Z,8,47,1,5
6033,MLI,Mali,2020-04-09T00:00:00.000Z,9,56,1,6
6034,MLI,Mali,2020-04-10T00:00:00.000Z,3,59,1,7
6035,MLI,Mali,2020-04-11T00:00:00.000Z,15,74,0,7
6036,MLI,Mali,2020-04-12T00:00:00.000Z,13,87,0,7
6037,MLI,Mali,2020-04-13T00:00:00.000Z,0,87,0,7
6038,MLI,Mali,2020-04-14T00:00:00.000Z,29,116,2,9
6039,MLI,Mali,2020-04-15T00:00:00.000Z,7,123,1,10
6040,MLI,Mali,2020-04-16T00:00:00.000Z,21,144,3,13
6041,MLI,Mali,2020-04-17T00:00:00.000Z,27,171,0,13
6042,MLI,Mali,2020-04-18T00:00:00.000Z,19,190,0,13
6043,MLI,Mali,2020-04-19T00:00:00.000Z,26,216,0,13
6044,MLI,Mali,2020-04-20T00:00:00.000Z,8,224,1,14
6045,MLI,Mali,2020-04-21T00:00:00.000Z,22,246,0,14
6046,MLI,Mali,2020-04-22T00:00:00.000Z,12,258,0,14
6047,MLI,Mali,2020-04-23T00:00:00.000Z,35,293,3,17
6048,MLT,Malta,2020-03-07T00:00:00.000Z,3,3,0,0
6049,MLT,Malta,2020-03-08T00:00:00.000Z,0,3,0,0
6050,MLT,Malta,2020-03-09T00:00:00.000Z,0,3,0,0
6051,MLT,Malta,2020-03-10T00:00:00.000Z,1,4,0,0
6052,MLT,Malta,2020-03-11T00:00:00.000Z,2,6,0,0
6053,MLT,Malta,2020-03-12T00:00:00.000Z,3,9,0,0
6054,MLT,Malta,2020-03-13T00:00:00.000Z,3,12,0,0
6055,MLT,Malta,2020-03-14T00:00:00.000Z,0,12,0,0
6056,MLT,Malta,2020-03-15T00:00:00.000Z,9,21,0,0
6057,MLT,Malta,2020-03-16T00:00:00.000Z,9,30,0,0
6058,MLT,Malta,2020-03-17T00:00:00.000Z,8,38,0,0
6059,MLT,Malta,2020-03-18T00:00:00.000Z,10,48,0,0
6060,MLT,Malta,2020-03-19T00:00:00.000Z,5,53,0,0
6061,MLT,Malta,2020-03-20T00:00:00.000Z,11,64,0,0
6062,MLT,Malta,2020-03-21T00:00:00.000Z,9,73,0,0
6063,MLT,Malta,2020-03-22T00:00:00.000Z,0,73,0,0
6064,MLT,Malta,2020-03-23T00:00:00.000Z,17,90,0,0
6065,MLT,Malta,2020-03-24T00:00:00.000Z,17,107,0,0
6066,MLT,Malta,2020-03-25T00:00:00.000Z,13,120,0,0
6067,MLT,Malta,2020-03-26T00:00:00.000Z,9,129,0,0
6068,MLT,Malta,2020-03-27T00:00:00.000Z,5,134,0,0
6069,MLT,Malta,2020-03-28T00:00:00.000Z,5,139,0,0
6070,MLT,Malta,2020-03-29T00:00:00.000Z,0,139,0,0
6071,MLT,Malta,2020-03-30T00:00:00.000Z,12,151,0,0
6072,MLT,Malta,2020-03-31T00:00:00.000Z,5,156,0,0
6073,MLT,Malta,2020-04-01T00:00:00.000Z,11,167,0,0
6074,MLT,Malta,2020-04-02T00:00:00.000Z,21,188,0,0
6075,MLT,Malta,2020-04-03T00:00:00.000Z,7,195,0,0
6076,MLT,Malta,2020-04-04T00:00:00.000Z,7,202,0,0
6077,MLT,Malta,2020-04-05T00:00:00.000Z,11,213,0,0
6078,MLT,Malta,2020-04-06T00:00:00.000Z,21,234,0,0
6079,MLT,Malta,2020-04-07T00:00:00.000Z,7,241,0,0
6080,MLT,Malta,2020-04-08T00:00:00.000Z,52,293,0,0
6081,MLT,Malta,2020-04-09T00:00:00.000Z,6,299,1,1
6082,MLT,Malta,2020-04-10T00:00:00.000Z,38,337,1,2
6083,MLT,Malta,2020-04-11T00:00:00.000Z,13,350,0,2
6084,MLT,Malta,2020-04-12T00:00:00.000Z,20,370,1,3
6085,MLT,Malta,2020-04-13T00:00:00.000Z,8,378,0,3
6086,MLT,Malta,2020-04-14T00:00:00.000Z,6,384,0,3
6087,MLT,Malta,2020-04-15T00:00:00.000Z,9,393,0,3
6088,MLT,Malta,2020-04-16T00:00:00.000Z,6,399,0,3
6089,MLT,Malta,2020-04-17T00:00:00.000Z,13,412,0,3
6090,MLT,Malta,2020-04-18T00:00:00.000Z,10,422,0,3
6091,MLT,Malta,2020-04-19T00:00:00.000Z,4,426,0,3
6092,MLT,Malta,2020-04-20T00:00:00.000Z,1,427,0,3
6093,MLT,Malta,2020-04-21T00:00:00.000Z,4,431,0,3
6094,MLT,Malta,2020-04-22T00:00:00.000Z,12,443,0,3
6095,MLT,Malta,2020-04-23T00:00:00.000Z,0,443,0,3
6096,MTQ,Martinique,2020-03-07T00:00:00.000Z,2,2,0,0
6097,MTQ,Martinique,2020-03-08T00:00:00.000Z,0,2,0,0
6098,MTQ,Martinique,2020-03-09T00:00:00.000Z,0,2,0,0
6099,MTQ,Martinique,2020-03-10T00:00:00.000Z,0,2,0,0
6100,MTQ,Martinique,2020-03-11T00:00:00.000Z,1,3,0,0
6101,MTQ,Martinique,2020-03-12T00:00:00.000Z,0,3,0,0
6102,MTQ,Martinique,2020-03-13T00:00:00.000Z,1,4,0,0
6103,MTQ,Martinique,2020-03-14T00:00:00.000Z,6,10,0,0
6104,MTQ,Martinique,2020-03-15T00:00:00.000Z,5,15,0,0
6105,MTQ,Martinique,2020-03-16T00:00:00.000Z,1,16,0,0
6106,MTQ,Martinique,2020-03-17T00:00:00.000Z,0,16,0,0
6107,MTQ,Martinique,2020-03-18T00:00:00.000Z,7,23,0,0
6108,MTQ,Martinique,2020-03-19T00:00:00.000Z,9,32,0,0
6109,MTQ,Martinique,2020-03-20T00:00:00.000Z,0,32,0,0
6110,MTQ,Martinique,2020-03-21T00:00:00.000Z,0,32,0,0
6111,MTQ,Martinique,2020-03-22T00:00:00.000Z,0,32,0,0
6112,MTQ,Martinique,2020-03-23T00:00:00.000Z,5,37,0,0
6113,MTQ,Martinique,2020-03-24T00:00:00.000Z,20,57,0,0
6114,MTQ,Martinique,2020-03-25T00:00:00.000Z,0,57,0,0
6115,MTQ,Martinique,2020-03-26T00:00:00.000Z,9,66,1,1
6116,MTQ,Martinique,2020-03-27T00:00:00.000Z,0,66,0,1
6117,MTQ,Martinique,2020-03-28T00:00:00.000Z,27,93,0,1
6118,MTQ,Martinique,2020-03-29T00:00:00.000Z,0,93,0,1
6119,MTQ,Martinique,2020-03-30T00:00:00.000Z,12,105,1,2
6120,MTQ,Martinique,2020-03-31T00:00:00.000Z,6,111,0,2
6121,MTQ,Martinique,2020-04-01T00:00:00.000Z,8,119,0,2
6122,MTQ,Martinique,2020-04-02T00:00:00.000Z,9,128,1,3
6123,MTQ,Martinique,2020-04-03T00:00:00.000Z,3,131,0,3
6124,MTQ,Martinique,2020-04-04T00:00:00.000Z,7,138,0,3
6125,MTQ,Martinique,2020-04-05T00:00:00.000Z,7,145,0,3
6126,MTQ,Martinique,2020-04-06T00:00:00.000Z,0,145,0,3
6127,MTQ,Martinique,2020-04-07T00:00:00.000Z,4,149,1,4
6128,MTQ,Martinique,2020-04-08T00:00:00.000Z,2,151,0,4
6129,MTQ,Martinique,2020-04-09T00:00:00.000Z,1,152,0,4
6130,MTQ,Martinique,2020-04-10T00:00:00.000Z,2,154,2,6
6131,MTQ,Martinique,2020-04-11T00:00:00.000Z,0,154,0,6
6132,MTQ,Martinique,2020-04-12T00:00:00.000Z,1,155,0,6
6133,MTQ,Martinique,2020-04-13T00:00:00.000Z,1,156,0,6
6134,MTQ,Martinique,2020-04-14T00:00:00.000Z,1,157,2,8
6135,MTQ,Martinique,2020-04-15T00:00:00.000Z,0,157,0,8
6136,MTQ,Martinique,2020-04-16T00:00:00.000Z,1,158,0,8
6137,MTQ,Martinique,2020-04-17T00:00:00.000Z,1,159,0,8
6138,MTQ,Martinique,2020-04-18T00:00:00.000Z,0,159,0,8
6139,MTQ,Martinique,2020-04-19T00:00:00.000Z,4,163,4,12
6140,MTQ,Martinique,2020-04-20T00:00:00.000Z,0,163,0,12
6141,MTQ,Martinique,2020-04-21T00:00:00.000Z,0,163,2,14
6142,MTQ,Martinique,2020-04-22T00:00:00.000Z,0,163,0,14
6143,MTQ,Martinique,2020-04-23T00:00:00.000Z,1,164,0,14
6144,MRT,Mauritania,2020-03-14T00:00:00.000Z,1,1,0,0
6145,MRT,Mauritania,2020-03-15T00:00:00.000Z,0,1,0,0
6146,MRT,Mauritania,2020-03-16T00:00:00.000Z,0,1,0,0
6147,MRT,Mauritania,2020-03-17T00:00:00.000Z,0,1,0,0
6148,MRT,Mauritania,2020-03-18T00:00:00.000Z,1,2,0,0
6149,MRT,Mauritania,2020-03-19T00:00:00.000Z,0,2,0,0
6150,MRT,Mauritania,2020-03-20T00:00:00.000Z,0,2,0,0
6151,MRT,Mauritania,2020-03-21T00:00:00.000Z,0,2,0,0
6152,MRT,Mauritania,2020-03-22T00:00:00.000Z,0,2,0,0
6153,MRT,Mauritania,2020-03-23T00:00:00.000Z,0,2,0,0
6154,MRT,Mauritania,2020-03-24T00:00:00.000Z,0,2,0,0
6155,MRT,Mauritania,2020-03-25T00:00:00.000Z,0,2,0,0
6156,MRT,Mauritania,2020-03-26T00:00:00.000Z,0,2,0,0
6157,MRT,Mauritania,2020-03-27T00:00:00.000Z,1,3,0,0
6158,MRT,Mauritania,2020-03-28T00:00:00.000Z,2,5,0,0
6159,MRT,Mauritania,2020-03-29T00:00:00.000Z,0,5,0,0
6160,MRT,Mauritania,2020-03-30T00:00:00.000Z,0,5,0,0
6161,MRT,Mauritania,2020-03-31T00:00:00.000Z,0,5,0,0
6162,MRT,Mauritania,2020-04-01T00:00:00.000Z,0,5,0,0
6163,MRT,Mauritania,2020-04-02T00:00:00.000Z,0,5,0,0
6164,MRT,Mauritania,2020-04-03T00:00:00.000Z,0,5,0,0
6165,MRT,Mauritania,2020-04-04T00:00:00.000Z,1,6,1,1
6166,MRT,Mauritania,2020-04-05T00:00:00.000Z,0,6,0,1
6167,MRT,Mauritania,2020-04-06T00:00:00.000Z,0,6,0,1
6168,MRT,Mauritania,2020-04-07T00:00:00.000Z,0,6,0,1
6169,MRT,Mauritania,2020-04-08T00:00:00.000Z,0,6,0,1
6170,MRT,Mauritania,2020-04-09T00:00:00.000Z,0,6,0,1
6171,MRT,Mauritania,2020-04-10T00:00:00.000Z,0,6,0,1
6172,MRT,Mauritania,2020-04-11T00:00:00.000Z,1,7,0,1
6173,MRT,Mauritania,2020-04-12T00:00:00.000Z,0,7,0,1
6174,MRT,Mauritania,2020-04-13T00:00:00.000Z,0,7,0,1
6175,MRT,Mauritania,2020-04-14T00:00:00.000Z,0,7,0,1
6176,MRT,Mauritania,2020-04-15T00:00:00.000Z,0,7,0,1
6177,MRT,Mauritania,2020-04-16T00:00:00.000Z,0,7,0,1
6178,MRT,Mauritania,2020-04-17T00:00:00.000Z,0,7,0,1
6179,MRT,Mauritania,2020-04-18T00:00:00.000Z,0,7,0,1
6180,MRT,Mauritania,2020-04-19T00:00:00.000Z,0,7,0,1
6181,MRT,Mauritania,2020-04-20T00:00:00.000Z,0,7,0,1
6182,MRT,Mauritania,2020-04-21T00:00:00.000Z,0,7,0,1
6183,MRT,Mauritania,2020-04-22T00:00:00.000Z,0,7,0,1
6184,MRT,Mauritania,2020-04-23T00:00:00.000Z,0,7,0,1
6185,MUS,Mauritius,2020-03-18T00:00:00.000Z,3,3,0,0
6186,MUS,Mauritius,2020-03-19T00:00:00.000Z,4,7,0,0
6187,MUS,Mauritius,2020-03-20T00:00:00.000Z,5,12,0,0
6188,MUS,Mauritius,2020-03-21T00:00:00.000Z,0,12,0,0
6189,MUS,Mauritius,2020-03-22T00:00:00.000Z,0,12,0,0
6190,MUS,Mauritius,2020-03-23T00:00:00.000Z,0,12,0,0
6191,MUS,Mauritius,2020-03-24T00:00:00.000Z,24,36,0,0
6192,MUS,Mauritius,2020-03-25T00:00:00.000Z,6,42,2,2
6193,MUS,Mauritius,2020-03-26T00:00:00.000Z,5,47,0,2
6194,MUS,Mauritius,2020-03-27T00:00:00.000Z,34,81,0,2
6195,MUS,Mauritius,2020-03-28T00:00:00.000Z,15,96,0,2
6196,MUS,Mauritius,2020-03-29T00:00:00.000Z,6,102,0,2
6197,MUS,Mauritius,2020-03-30T00:00:00.000Z,0,102,0,2
6198,MUS,Mauritius,2020-03-31T00:00:00.000Z,26,128,0,2
6199,MUS,Mauritius,2020-04-01T00:00:00.000Z,15,143,3,5
6200,MUS,Mauritius,2020-04-02T00:00:00.000Z,11,154,0,5
6201,MUS,Mauritius,2020-04-03T00:00:00.000Z,15,169,2,7
6202,MUS,Mauritius,2020-04-04T00:00:00.000Z,17,186,0,7
6203,MUS,Mauritius,2020-04-05T00:00:00.000Z,10,196,0,7
6204,MUS,Mauritius,2020-04-06T00:00:00.000Z,31,227,0,7
6205,MUS,Mauritius,2020-04-07T00:00:00.000Z,17,244,0,7
6206,MUS,Mauritius,2020-04-08T00:00:00.000Z,24,268,0,7
6207,MUS,Mauritius,2020-04-09T00:00:00.000Z,5,273,0,7
6208,MUS,Mauritius,2020-04-10T00:00:00.000Z,41,314,0,7
6209,MUS,Mauritius,2020-04-11T00:00:00.000Z,4,318,2,9
6210,MUS,Mauritius,2020-04-12T00:00:00.000Z,1,319,0,9
6211,MUS,Mauritius,2020-04-13T00:00:00.000Z,5,324,0,9
6212,MUS,Mauritius,2020-04-14T00:00:00.000Z,0,324,0,9
6213,MUS,Mauritius,2020-04-15T00:00:00.000Z,0,324,0,9
6214,MUS,Mauritius,2020-04-16T00:00:00.000Z,0,324,0,9
6215,MUS,Mauritius,2020-04-17T00:00:00.000Z,0,324,0,9
6216,MUS,Mauritius,2020-04-18T00:00:00.000Z,0,324,0,9
6217,MUS,Mauritius,2020-04-19T00:00:00.000Z,1,325,0,9
6218,MUS,Mauritius,2020-04-20T00:00:00.000Z,3,328,0,9
6219,MUS,Mauritius,2020-04-21T00:00:00.000Z,0,328,0,9
6220,MUS,Mauritius,2020-04-22T00:00:00.000Z,0,328,0,9
6221,MUS,Mauritius,2020-04-23T00:00:00.000Z,1,329,0,9
6222,MYT,Mayotte,2020-03-14T00:00:00.000Z,1,1,0,0
6223,MYT,Mayotte,2020-03-15T00:00:00.000Z,0,1,0,0
6224,MYT,Mayotte,2020-03-16T00:00:00.000Z,0,1,0,0
6225,MYT,Mayotte,2020-03-17T00:00:00.000Z,0,1,0,0
6226,MYT,Mayotte,2020-03-18T00:00:00.000Z,2,3,0,0
6227,MYT,Mayotte,2020-03-19T00:00:00.000Z,1,4,0,0
6228,MYT,Mayotte,2020-03-20T00:00:00.000Z,0,4,0,0
6229,MYT,Mayotte,2020-03-21T00:00:00.000Z,7,11,0,0
6230,MYT,Mayotte,2020-03-22T00:00:00.000Z,0,11,0,0
6231,MYT,Mayotte,2020-03-23T00:00:00.000Z,3,14,0,0
6232,MYT,Mayotte,2020-03-24T00:00:00.000Z,10,24,0,0
6233,MYT,Mayotte,2020-03-25T00:00:00.000Z,6,30,0,0
6234,MYT,Mayotte,2020-03-26T00:00:00.000Z,5,35,0,0
6235,MYT,Mayotte,2020-03-27T00:00:00.000Z,15,50,0,0
6236,MYT,Mayotte,2020-03-28T00:00:00.000Z,0,50,0,0
6237,MYT,Mayotte,2020-03-29T00:00:00.000Z,0,50,0,0
6238,MYT,Mayotte,2020-03-30T00:00:00.000Z,32,82,0,0
6239,MYT,Mayotte,2020-03-31T00:00:00.000Z,0,82,0,0
6240,MYT,Mayotte,2020-04-01T00:00:00.000Z,19,101,0,0
6241,MYT,Mayotte,2020-04-02T00:00:00.000Z,15,116,2,2
6242,MYT,Mayotte,2020-04-03T00:00:00.000Z,12,128,0,2
6243,MYT,Mayotte,2020-04-04T00:00:00.000Z,0,128,0,2
6244,MYT,Mayotte,2020-04-05T00:00:00.000Z,19,147,0,2
6245,MYT,Mayotte,2020-04-06T00:00:00.000Z,0,147,0,2
6246,MYT,Mayotte,2020-04-07T00:00:00.000Z,17,164,0,2
6247,MYT,Mayotte,2020-04-08T00:00:00.000Z,20,184,0,2
6248,MYT,Mayotte,2020-04-09T00:00:00.000Z,2,186,0,2
6249,MYT,Mayotte,2020-04-10T00:00:00.000Z,5,191,0,2
6250,MYT,Mayotte,2020-04-11T00:00:00.000Z,0,191,0,2
6251,MYT,Mayotte,2020-04-12T00:00:00.000Z,0,191,0,2
6252,MYT,Mayotte,2020-04-13T00:00:00.000Z,16,207,1,3
6253,MYT,Mayotte,2020-04-14T00:00:00.000Z,0,207,0,3
6254,MYT,Mayotte,2020-04-15T00:00:00.000Z,10,217,0,3
6255,MYT,Mayotte,2020-04-16T00:00:00.000Z,4,221,0,3
6256,MYT,Mayotte,2020-04-17T00:00:00.000Z,12,233,0,3
6257,MYT,Mayotte,2020-04-18T00:00:00.000Z,12,245,1,4
6258,MYT,Mayotte,2020-04-19T00:00:00.000Z,0,245,0,4
6259,MYT,Mayotte,2020-04-20T00:00:00.000Z,39,284,0,4
6260,MYT,Mayotte,2020-04-21T00:00:00.000Z,0,284,0,4
6261,MYT,Mayotte,2020-04-22T00:00:00.000Z,27,311,0,4
6262,MYT,Mayotte,2020-04-23T00:00:00.000Z,15,326,0,4
6263,MEX,Mexico,2020-02-28T00:00:00.000Z,2,2,0,0
6264,MEX,Mexico,2020-02-29T00:00:00.000Z,0,2,0,0
6265,MEX,Mexico,2020-03-01T00:00:00.000Z,0,2,0,0
6266,MEX,Mexico,2020-03-02T00:00:00.000Z,3,5,0,0
6267,MEX,Mexico,2020-03-03T00:00:00.000Z,0,5,0,0
6268,MEX,Mexico,2020-03-04T00:00:00.000Z,0,5,0,0
6269,MEX,Mexico,2020-03-05T00:00:00.000Z,0,5,0,0
6270,MEX,Mexico,2020-03-06T00:00:00.000Z,0,5,0,0
6271,MEX,Mexico,2020-03-07T00:00:00.000Z,0,5,0,0
6272,MEX,Mexico,2020-03-08T00:00:00.000Z,2,7,0,0
6273,MEX,Mexico,2020-03-09T00:00:00.000Z,0,7,0,0
6274,MEX,Mexico,2020-03-10T00:00:00.000Z,0,7,0,0
6275,MEX,Mexico,2020-03-11T00:00:00.000Z,0,7,0,0
6276,MEX,Mexico,2020-03-12T00:00:00.000Z,4,11,0,0
6277,MEX,Mexico,2020-03-13T00:00:00.000Z,1,12,0,0
6278,MEX,Mexico,2020-03-14T00:00:00.000Z,14,26,0,0
6279,MEX,Mexico,2020-03-15T00:00:00.000Z,15,41,0,0
6280,MEX,Mexico,2020-03-16T00:00:00.000Z,12,53,0,0
6281,MEX,Mexico,2020-03-17T00:00:00.000Z,29,82,0,0
6282,MEX,Mexico,2020-03-18T00:00:00.000Z,11,93,0,0
6283,MEX,Mexico,2020-03-19T00:00:00.000Z,25,118,1,1
6284,MEX,Mexico,2020-03-20T00:00:00.000Z,46,164,0,1
6285,MEX,Mexico,2020-03-21T00:00:00.000Z,0,164,0,1
6286,MEX,Mexico,2020-03-22T00:00:00.000Z,0,164,0,1
6287,MEX,Mexico,2020-03-23T00:00:00.000Z,87,251,1,2
6288,MEX,Mexico,2020-03-24T00:00:00.000Z,119,370,2,4
6289,MEX,Mexico,2020-03-25T00:00:00.000Z,0,370,0,4
